method,threshold,image_threshold,text_threshold,tp,fp,tn,fn,precision,recall,f1,positive_labels
naive_union,,0.7,0.67,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.68,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.69,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.7,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.71,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.72,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.73,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.74,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.75,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.76,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.77,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.78,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.79,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.8,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.81,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.82,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.83,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.84,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.85,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.86,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.87,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.88,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.89,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.9,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.7,0.91,295,704,1,0,0.2952952952952953,1.0,0.455950540958269,duplicate|near-duplicate
naive_union,,0.7,0.92,294,693,12,1,0.2978723404255319,0.9966101694915255,0.45865834633385333,duplicate|near-duplicate
naive_union,,0.7,0.93,294,682,23,1,0.3012295081967213,0.9966101694915255,0.4626278520849724,duplicate|near-duplicate
naive_union,,0.7,0.94,294,666,39,1,0.30625,0.9966101694915255,0.46852589641434267,duplicate|near-duplicate
naive_union,,0.7,0.95,294,651,54,1,0.3111111111111111,0.9966101694915255,0.4741935483870968,duplicate|near-duplicate
naive_union,,0.7,0.96,290,635,70,5,0.31351351351351353,0.9830508474576272,0.47540983606557385,duplicate|near-duplicate
naive_union,,0.7,0.97,290,624,81,5,0.3172866520787746,0.9830508474576272,0.47973531844499584,duplicate|near-duplicate
naive_union,,0.7,0.98,289,598,107,6,0.3258173618940248,0.9796610169491525,0.4890016920473773,duplicate|near-duplicate
naive_union,,0.7,0.99,288,578,127,7,0.3325635103926097,0.976271186440678,0.496124031007752,duplicate|near-duplicate
naive_union,,0.7,1.0,286,563,142,9,0.336866902237927,0.9694915254237289,0.5,duplicate|near-duplicate
naive_union,,0.71,0.0,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.01,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.02,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.03,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.04,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.05,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.06,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.07,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.08,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.09,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.1,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.11,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.12,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.13,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.14,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.15,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.16,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.17,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.18,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.19,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.2,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.21,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.22,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.23,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.24,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.25,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.26,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.27,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.28,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.29,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.3,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.31,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.32,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.33,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.34,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.35,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.36,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.37,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.38,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.39,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.4,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.41,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.42,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.43,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.44,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.45,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.46,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.47,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.48,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.49,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.5,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.51,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.52,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.53,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.54,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.55,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.56,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.57,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.58,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.59,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.6,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.61,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.62,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.63,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.64,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.65,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.66,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.67,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.68,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.69,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.7,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.71,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.72,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.73,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.74,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.75,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.76,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.77,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.78,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.79,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.8,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.81,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.82,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.83,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.84,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.85,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.86,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.87,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.88,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.89,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.71,0.9,295,704,1,0,0.2952952952952953,1.0,0.455950540958269,duplicate|near-duplicate
naive_union,,0.71,0.91,295,696,9,0,0.2976791120080727,1.0,0.45878693623639194,duplicate|near-duplicate
naive_union,,0.71,0.92,294,678,27,1,0.30246913580246915,0.9966101694915255,0.4640883977900553,duplicate|near-duplicate
naive_union,,0.71,0.93,294,662,43,1,0.3075313807531381,0.9966101694915255,0.4700239808153477,duplicate|near-duplicate
naive_union,,0.71,0.94,294,641,64,1,0.3144385026737968,0.9966101694915255,0.47804878048780486,duplicate|near-duplicate
naive_union,,0.71,0.95,294,622,83,1,0.32096069868995636,0.9966101694915255,0.4855491329479769,duplicate|near-duplicate
naive_union,,0.71,0.96,289,603,102,6,0.3239910313901345,0.9796610169491525,0.4869418702611626,duplicate|near-duplicate
naive_union,,0.71,0.97,288,590,115,7,0.32801822323462415,0.976271186440678,0.49104859335038364,duplicate|near-duplicate
naive_union,,0.71,0.98,287,561,144,8,0.3384433962264151,0.9728813559322034,0.5021872265966755,duplicate|near-duplicate
naive_union,,0.71,0.99,285,540,165,10,0.34545454545454546,0.9661016949152542,0.5089285714285715,duplicate|near-duplicate
naive_union,,0.71,1.0,283,521,184,12,0.35199004975124376,0.9593220338983051,0.5150136487716105,duplicate|near-duplicate
naive_union,,0.72,0.0,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.01,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.02,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.03,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.04,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.05,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.06,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.07,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.08,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.09,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.1,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.11,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.12,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.13,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.14,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.15,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.16,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.17,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.18,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.19,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.2,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.21,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.22,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.23,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.24,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.25,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.26,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.27,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.28,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.29,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.3,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.31,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.32,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.33,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.34,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.35,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.36,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.37,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.38,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.39,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.4,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.41,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.42,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.43,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.44,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.45,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.46,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.47,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.48,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.49,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.5,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.51,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.52,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.53,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.54,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.55,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.56,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.57,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.58,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.59,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.6,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.61,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.62,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.63,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.64,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.65,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.66,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.67,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.68,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.69,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.7,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.71,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.72,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.73,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.74,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.75,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.76,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.77,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.78,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.79,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.8,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.81,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.82,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.83,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.84,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.85,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.86,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.87,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.88,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.72,0.89,295,702,3,0,0.2958876629889669,1.0,0.456656346749226,duplicate|near-duplicate
naive_union,,0.72,0.9,293,699,6,2,0.29536290322580644,0.9932203389830508,0.4553224553224553,duplicate|near-duplicate
naive_union,,0.72,0.91,293,682,23,2,0.3005128205128205,0.9932203389830508,0.46141732283464565,duplicate|near-duplicate
naive_union,,0.72,0.92,292,662,43,3,0.3060796645702306,0.9898305084745763,0.4675740592473979,duplicate|near-duplicate
naive_union,,0.72,0.93,292,641,64,3,0.3129689174705252,0.9898305084745763,0.4755700325732899,duplicate|near-duplicate
naive_union,,0.72,0.94,292,618,87,3,0.3208791208791209,0.9898305084745763,0.4846473029045643,duplicate|near-duplicate
naive_union,,0.72,0.95,290,598,107,5,0.32657657657657657,0.9830508474576272,0.49027895181741343,duplicate|near-duplicate
naive_union,,0.72,0.96,284,578,127,11,0.3294663573085847,0.9627118644067797,0.49092480553154716,duplicate|near-duplicate
naive_union,,0.72,0.97,283,562,143,12,0.3349112426035503,0.9593220338983051,0.4964912280701755,duplicate|near-duplicate
naive_union,,0.72,0.98,281,529,176,14,0.3469135802469136,0.9525423728813559,0.5085972850678733,duplicate|near-duplicate
naive_union,,0.72,0.99,279,507,198,16,0.3549618320610687,0.9457627118644067,0.5161887141535615,duplicate|near-duplicate
naive_union,,0.72,1.0,277,484,221,18,0.3639947437582129,0.9389830508474576,0.5246212121212122,duplicate|near-duplicate
naive_union,,0.73,0.0,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.01,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.02,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.03,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.04,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.05,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.06,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.07,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.08,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.09,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.1,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.11,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.12,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.13,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.14,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.15,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.16,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.17,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.18,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.19,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.2,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.21,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.22,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.23,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.24,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.25,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.26,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.27,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.28,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.29,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
naive_union,,0.73,0.3,295,705,0,0,0.295,1.0,0.4555984555984556,duplicate|near-duplicate
